lon,lat,name,address,pname,cityname,business_area,type,typecode,id,type1,type2,type3,type4
104.61640244263695,26.12224263271996,春近客栈,坪地乡小树林村纸厂寨3号,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0FFMDA72Q,住宿服务,旅馆招待所,旅馆招待所,
104.6002654061112,26.10961794274664,扬铭酒店,坪地彝族乡莫西里村11组68号,贵州省,六盘水市,,住宿服务;宾馆酒店;宾馆酒店,100100,B0LRLAMNGN,住宿服务,宾馆酒店,宾馆酒店,
104.61344167734266,26.12117129100522,山外民宿·餐馆,坪地彝族乡小树林村11组,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0L2RUNTT9,住宿服务,旅馆招待所,旅馆招待所,
104.61556700847375,26.120629269914602,盘州乌蒙大草原良栖山院民宿,坪地乡小树林村12组18号,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0LRHC9VEP,住宿服务,旅馆招待所,旅馆招待所,
104.60732045486328,26.114024376113157,盘州扶岚居民宿(乌蒙大草原店),坪地彝族乡莫西里居委会七组,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0LDHSMQII,住宿服务,旅馆招待所,旅馆招待所,
104.6152256142864,26.120630549506075,东篱苑客栈(乌蒙大草原)(暂停营业),坪地乡小树林村十一组14号,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0G0CNQICI,住宿服务,旅馆招待所,旅馆招待所,
104.61900047255708,26.124994100680137,晨航民宿(乌蒙草原店),坪地彝族乡小树林居委会十六组54号,贵州省,六盘水市,,住宿服务;住宿服务相关;住宿服务相关,100000,B0LUR74855,住宿服务,住宿服务相关,住宿服务相关,
104.5997289813419,26.10946394365208,山地避暑青年旅舍,盘州坪地乡莫西日村十一组,贵州省,六盘水市,,住宿服务;旅馆招待所;青年旅舍,100201,B0FFKG75L0,住宿服务,旅馆招待所,青年旅舍,
104.61935982912402,26.123663882920102,遇见·索玛酒店(乌蒙大草原店),坪地彝族乡小树林村17组2号,贵州省,六盘水市,,住宿服务;宾馆酒店;宾馆酒店,100100,B0LR17U9A1,住宿服务,宾馆酒店,宾馆酒店,
104.61957535469111,26.125093614903246,御墅客栈,坪地彝族乡小树林居委会十六组57号,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0LA57V3FS,住宿服务,旅馆招待所,旅馆招待所,
104.61812618521469,26.123842158892383,盘州市夕霞暖窝民宿,坪地乡小树林村纸厂西南方向约120米,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0J2FC2LVI,住宿服务,旅馆招待所,旅馆招待所,
104.59684088003995,26.10743693679624,盘州恒翔大酒店,盘州市坪地乡莫西里村五组临街,贵州省,六盘水市,,住宿服务;宾馆酒店;宾馆酒店,100100,B0G1THVR79,住宿服务,宾馆酒店,宾馆酒店,
104.61563889680286,26.1201999274717,沐叶·诗山民宿(乌蒙大草原店),坪地彝族乡小树林村十组十五号,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0LRM7YRAW,住宿服务,旅馆招待所,旅馆招待所,
104.61563889680286,26.1201999274717,沐叶·诗山民宿(乌蒙大草原店),坪地彝族乡小树林村十组十五号,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0LRM7YRAW,住宿服务,旅馆招待所,旅馆招待所,
